Attributes,Adj Close,Close
Symbols,Fund3,Fund3
Date,,
2020-01-02,120.9815319,124.3034957
2020-01-03,121.3732734,124.7060028
2020-01-06,121.2501506,124.5795021
2020-01-07,121.2613373,124.5909957
2020-01-08,121.0151005,124.3380031
2020-01-09,121.0039226,124.3265007
2020-01-10,121.2277687,124.5564972
2020-01-13,121.2837631,124.6140007
2020-01-14,121.4852096,124.821001
2020-01-15,121.6419186,124.9820003
2020-01-16,121.6083413,124.9475017
2020-01-17,121.5859417,124.9244969
2020-01-21,121.9217064,125.2695003
2020-01-22,121.9329193,125.2810028
2020-01-23,122.1343746,125.4880031
2020-01-24,122.3022614,125.6604961
2020-01-27,122.5149208,125.878999
2020-01-28,122.5932708,125.9594986
2020-01-29,122.7611752,126.1320003
2020-01-30,122.9290619,126.3045021
2020-01-31,123.0745579,126.453999
2020-02-03,123.1867836,126.2354961
2020-02-04,122.9174454,125.9594986
2020-02-05,122.6705681,125.7064972
2020-02-06,122.6368942,125.6719986
2020-02-07,123.0521145,126.0975017
2020-02-10,123.2990269,126.3505031
2020-02-11,123.0633537,126.1090043
2020-02-12,123.0857971,126.1320003
2020-02-13,123.0072277,126.0515007
2020-02-14,123.2204486,126.2700036
2020-02-18,123.3775524,126.4310028
2020-02-19,123.2877788,126.3390007
2020-02-20,123.4561218,126.5115024
2020-02-21,123.9050159,126.9715043
2020-02-24,124.3314755,127.408501
2020-02-25,124.4549229,127.5350017
2020-02-26,124.0958023,127.1670021
2020-02-27,124.2192234,127.2935028
2020-02-28,124.9486686,128.0409957
2020-03-02,124.8024182,127.5579979
2020-03-03,125.6913009,128.466499
2020-03-04,125.4887577,128.2594986
2020-03-05,125.8038075,128.5814972
2020-03-06,126.6139191,129.4094986
2020-03-09,127.3452683,130.1570003
2020-03-10,125.7700459,128.5469986
2020-03-11,123.9247921,126.6609993
2020-03-12,118.7378159,121.3594986
2020-03-13,121.1119106,123.7859993
2020-03-16,119.1541153,121.7850017
2020-03-17,117.477652,120.0715043
2020-03-18,113.6633636,116.1729961
2020-03-19,113.4945908,116.0005031
2020-03-20,115.2160812,117.7600017
2020-03-23,117.3088616,119.8990024
2020-03-24,116.9375805,119.5195003
2020-03-25,118.4340229,121.0490024
2020-03-26,119.3678978,122.0034957
2020-03-27,120.0542461,122.7049964
2020-03-30,120.200523,122.8545021
2020-03-31,119.457917,122.0954979
2020-04-01,119.7286679,122.0494969
2020-04-02,120.1460728,122.475
2020-04-03,119.8866138,122.2104961
2020-04-06,120.7214325,123.0615024
2020-04-07,121.2516598,123.6020039
2020-04-08,121.6464985,124.0045021
2020-04-09,122.673095,125.0509976
2020-04-13,122.62798,125.0049964
2020-04-14,122.1428764,124.5104961
2020-04-15,123.1017917,125.4880031
2020-04-16,123.124358,125.5109993
2020-04-17,123.0115269,125.396001
2020-04-20,123.1356236,125.5225017
2020-04-21,122.9777039,125.3615024
2020-04-22,122.9551201,125.3384976
2020-04-23,123.3950825,125.7869969
2020-04-24,123.5868953,125.9825036
2020-04-27,122.9889694,125.3729961
2020-04-28,123.3048439,125.6950036
2020-04-29,123.6432671,126.0399983
2020-04-30,123.5868953,125.9825036
2020-05-01,123.6773446,125.7755031
2020-05-04,123.8809056,125.9825036
2020-05-05,123.7452011,125.8445003
2020-05-06,123.2363205,125.3270039
2020-05-07,123.372025,125.4649983
2020-05-08,123.2815583,125.3729961
2020-05-11,122.8292511,124.9130031
2020-05-12,123.0667054,125.1545021
2020-05-13,123.1345532,125.2234993
2020-05-14,123.6208149,125.7179997
2020-05-15,123.6886627,125.7869969
2020-05-18,123.3833344,125.4765007
2020-05-19,123.7225911,125.8215043
2020-05-20,123.9374351,126.0399983
2020-05-21,123.9939736,126.0975017
2020-05-22,124.0957409,126.2009976
2020-05-26,123.8582691,125.9594986
2020-05-27,124.2653736,126.3734993
2020-05-28,124.0957409,126.2009976
2020-05-29,124.4915272,126.6034957
2020-06-01,124.5368702,126.3734993
2020-06-02,124.5028804,126.3390007
2020-06-03,123.6868904,125.5109993
2020-06-04,124.0382198,125.8674964
2020-06-05,124.242202,126.0744969
2020-06-08,124.6048672,126.4424964
2020-06-09,124.9108448,126.7530014
2020-06-10,125.6701561,127.5234993
2020-06-11,125.6814831,127.5350017
2020-06-12,125.3528252,127.2015007
2020-06-15,125.7381443,127.5924964
2020-06-16,125.6701561,127.5234993
2020-06-17,125.6248218,127.4774983
2020-06-18,125.7381443,127.5924964
2020-06-19,126.0781204,127.9375
2020-06-22,126.0781204,127.9375
2020-06-23,125.9194813,127.7765007
2020-06-24,125.8741383,127.7304997
2020-06-25,126.0894737,127.9490024
2020-06-26,126.3727974,128.2365024
2020-06-29,126.5541168,128.4204979
2020-06-30,126.4634395,128.3284957
2020-07-01,126.5316033,128.1100017
2020-07-02,126.5202499,128.0984993
2020-07-06,126.6451889,128.225
2020-07-07,126.8041965,128.3859993
2020-07-08,126.7928432,128.3744969
2020-07-09,127.0540832,128.6390007
2020-07-10,127.0200146,128.6045021
2020-07-13,127.0427212,128.6274983
2020-07-14,127.3039612,128.8920021
2020-07-15,127.3494007,128.9380031
2020-07-16,127.4061936,128.9954979
2020-07-17,127.3153232,128.9034957
2020-07-20,127.6106319,129.2024983
2020-07-21,127.6106319,129.2024983
2020-07-22,127.7810192,129.375
2020-07-23,127.9173115,129.5130031
2020-07-24,128.0536125,129.6509976
2020-07-27,127.8832428,129.4784957
2020-07-28,128.019535,129.616499
2020-07-29,128.3375767,129.9384976
2020-07-30,128.3375767,129.9384976
2020-07-31,128.4625156,130.0649983
2020-08-03,128.5126141,129.8350017
2020-08-04,128.6264366,129.95
2020-08-05,128.7061115,130.0304997
2020-08-06,128.7174999,130.0420021
2020-08-07,128.7288708,130.0534957
2020-08-10,128.7288708,130.0534957
2020-08-11,128.1597316,129.4784957
2020-08-12,127.8979301,129.2140007
2020-08-13,127.8637825,129.1795021
2020-08-14,127.8637825,129.1795021
2020-08-17,128.0003643,129.3174964
2020-08-18,127.9662254,129.2829979
2020-08-19,128.0117615,129.328999
2020-08-20,128.0686683,129.3865024
2020-08-21,128.2963222,129.616499
2020-08-24,128.3077106,129.6280014
2020-08-25,127.9776051,129.2945003
2020-08-26,128.0117615,129.328999
2020-08-27,127.7044239,129.0185028
2020-08-28,127.8637825,129.1795021
2020-08-31,128.0686683,129.3865024
2020-09-01,128.3652317,129.421001
2020-09-02,128.6617951,129.7200036
2020-09-03,128.6731923,129.7314972
2020-09-04,128.2169544,129.2715043
2020-09-08,128.3880436,129.4439972
2020-09-09,128.091489,129.1450036
2020-09-10,128.2625695,129.3174964
2020-09-11,128.4678852,129.5244969
2020-09-14,128.4222615,129.4784957
2020-09-15,128.3310139,129.3865024
2020-09-16,128.3538258,129.4094986
2020-09-17,128.2169544,129.2715043
2020-09-18,128.2511723,129.3060028
2020-09-21,128.1485099,129.2024983
2020-09-22,128.1941425,129.2484993
2020-09-23,128.0344505,129.0875
2020-09-24,127.8405495,128.8920021
2020-09-25,128.1028775,129.1564972
2020-09-28,128.2169544,129.2715043
2020-09-29,128.3310139,129.3865024
2020-09-30,128.2397575,129.2945003
2020-10-01,128.2397575,129.0299964
2020-10-02,128.1254612,128.9149983
2020-10-05,127.9311565,128.7195003
2020-10-06,127.7940045,128.5814972
2020-10-07,127.9083008,128.6965043
2020-10-08,127.7254284,128.5125
2020-10-09,127.6797169,128.466499
2020-10-12,127.8740128,128.6619969
2020-10-13,128.1254612,128.9149983
2020-10-14,128.2169018,129.0070003
2020-10-15,128.194046,128.9840043
2020-10-16,128.1711815,128.9609993
2020-10-19,128.0340294,128.8229961
2020-10-20,127.7482842,128.5354961
2020-10-21,127.7025726,128.4895039
2020-10-22,127.542556,128.3284957
2020-10-23,127.7597164,128.5469986
2020-10-26,127.8054368,128.5929997
2020-10-27,128.0797409,128.8689972
2020-10-28,127.9768768,128.7655014
2020-10-29,127.8740128,128.6619969
2020-10-30,127.4054039,128.1905014
2020-11-02,127.4283036,127.9490024
2020-11-03,127.5886536,128.1100017
2020-11-04,128.3445607,128.8689972
2020-11-05,128.3331108,128.8575036
2020-11-06,128.4820022,129.0070003
2020-11-09,127.7604534,128.2825036
2020-11-10,127.9093449,128.4320003
2020-11-11,127.8749867,128.3975017
2020-11-12,128.2529445,128.7770039
2020-11-13,128.4705436,128.9954979
